Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income
18473.37,19,3,Self_Employed,Tier_2,3694.67,3195.49,831.25,2645.34,1138.34,909.46,826.17,750.73,590.45,1469.33,215.13,8.46,1562.63,2207.0
20325.09,19,1,Retired,Tier_1,6097.53,2901.68,606.86,2571.28,1047.77,582.55,596.93,1294.66,847.97,1867.09,463.77,8.61,1446.99,1446.99
63820.57,60,2,Professional,Tier_2,12764.11,4719.47,1417.18,6541.7,5057.71,1338.44,1424.18,2858.88,2628.71,3632.11,1536.76,10.07,6429.84,19901.31
52794.22,42,0,Student,Tier_1,15838.27,0.0,1938.39,6191.9,3713.07,2636.01,1386.63,2142.94,2362.45,0.0,1230.38,13.35,7048.35,15354.18
29544.56,45,1,Self_Employed,Tier_1,8863.37,0.0,833.95,4014.97,1731.72,1377.01,1204.39,2321.22,1143.09,2018.89,712.17,7.94,2347.29,5323.81
19383.61,43,2,Retired,Tier_2,3876.72,0.0,567.25,2621.02,1233.58,493.69,694.82,1522.3,779.25,1140.54,285.51,5.8,1125.17,6168.91
10190.72,52,3,Retired,Tier_2,2038.14,0.0,473.61,1525.62,585.37,278.53,235.95,622.79,371.5,808.89,233.85,5.65,576.07,3016.48
93442.41,45,0,Student,Tier_3,14016.36,0.0,3933.07,12808.34,6749.97,3903.04,3207.98,3872.07,3344.33,0.0,2197.58,12.74,11907.42,39409.68
48177.33,50,1,Retired,Tier_2,9635.47,0.0,1526.92,4990.66,3340.27,2329.21,1858.88,3251.43,1564.35,4162.81,867.78,14.61,7038.97,14649.53
17045.09,35,1,Self_Employed,Tier_1,5113.53,0.0,671.88,2518.28,1117.94,696.15,645.9,851.13,736.65,1250.05,406.48,8.51,1450.97,3037.09
53350.16,31,0,Student,Tier_3,8002.52,5096.88,1373.39,5418.1,3268.38,1531.34,2261.59,2324.22,1652.92,0.0,816.66,12.84,6850.45,21604.15
28361.1,58,3,Self_Employed,Tier_2,5672.22,0.0,1135.12,3749.56,1678.91,1081.14,946.74,1599.22,1201.86,1430.82,575.78,9.38,2658.97,9289.71
23843.46,26,3,Student,Tier_2,4768.69,2399.28,521.67,2689.83,1773.75,519.96,936.48,1663.38,767.34,2215.59,524.14,6.95,1657.46,5063.35
42494.16,61,4,Self_Employed,Tier_3,6374.12,4868.85,1686.96,4771.93,2625.06,1155.64,1422.25,2332.29,1286.23,4152.24,1160.71,10.09,4287.23,10657.86
16576.71,47,3,Retired,Tier_2,3315.34,0.0,772.47,2128.7,1065.89,800.63,678.91,799.35,665.55,1105.3,293.14,5.29,876.14,4951.43
22787.04,20,0,Professional,Tier_2,4557.41,0.0,852.58,2311.58,1258.06,651.73,1111.7,1811.65,824.82,0.0,233.02,7.83,1783.49,9174.5
33061.39,51,2,Retired,Tier_2,6612.28,0.0,998.85,3769.93,2511.21,1012.54,932.89,1763.02,1183.72,2353.75,418.91,8.12,2684.64,11504.31
20118.43,50,0,Retired,Tier_2,4023.69,1163.77,739.36,2247.16,1154.47,715.61,875.21,1300.97,716.27,0.0,472.39,6.45,1297.75,6709.53
51237.19,44,1,Self_Employed,Tier_3,7685.58,7712.12,1533.85,6161.89,2822.98,1500.54,2204.57,2724.07,2029.24,3163.45,667.34,14.04,7193.3,13031.56
133813.97,26,4,Self_Employed,Tier_1,40144.19,0.0,3846.72,13679.25,9198.06,3148.12,4692.06,9631.27,4648.77,8254.03,2364.65,23.17,31005.72,34206.84
16407.83,30,4,Professional,Tier_2,3281.57,0.0,330.58,1907.06,886.45,552.58,582.43,755.56,816.42,1587.94,341.45,8.7,1428.26,5365.8
7917.67,47,2,Professional,Tier_3,1187.65,0.0,218.15,862.47,628.18,164.78,179.95,616.6,354.55,611.26,111.24,7.76,614.34,2982.85
6048.47,33,1,Self_Employed,Tier_1,1814.54,0.0,283.18,667.34,403.99,185.77,200.84,392.56,262.2,540.74,83.36,9.73,588.62,1213.94
26597.65,59,3,Retired,Tier_1,7979.3,0.0,674.9,3763.49,1366.45,741.86,1286.99,1534.32,973.8,2374.52,645.51,9.42,2504.3,5256.52
17648.76,43,3,Student,Tier_2,3529.75,1598.77,688.3,2642.0,956.37,685.58,753.16,837.4,859.92,1271.98,466.47,5.02,886.61,3359.06
35427.41,22,3,Professional,Tier_2,7085.48,4322.61,1360.73,4319.81,2763.01,886.35,1037.43,2560.56,1690.54,1994.6,906.48,5.2,1841.44,6499.8
33357.26,63,0,Retired,Tier_3,5003.59,0.0,893.0,3496.15,2216.33,1369.82,834.8,2296.23,1249.26,0.0,881.97,8.33,2779.09,15116.11
8319.68,44,3,Student,Tier_1,2495.9,490.45,359.01,1154.84,504.58,269.07,212.97,556.89,254.84,425.63,97.07,8.83,734.92,1498.43
7023.7,32,1,Retired,Tier_1,2107.11,1085.59,233.04,995.39,497.68,245.54,168.21,436.69,291.37,444.0,165.2,5.42,353.87,353.87
38013.6,45,4,Professional,Tier_3,5702.04,5024.51,1669.42,4358.81,2325.31,1178.14,1817.66,2734.77,1407.43,2470.27,380.28,7.08,2691.86,8944.97
33432.9,20,0,Self_Employed,Tier_1,10029.87,0.0,681.03,4098.79,1815.05,812.66,1342.52,2445.21,1435.98,0.0,604.91,9.15,3058.01,10166.87
21339.14,58,3,Self_Employed,Tier_1,6401.74,0.0,522.14,2512.02,1543.77,510.59,927.97,1386.08,943.49,1375.58,360.12,7.49,1598.13,4855.63
7968.39,18,1,Professional,Tier_2,1593.68,0.0,249.14,1184.38,485.56,199.99,192.81,563.55,391.77,536.05,187.18,8.89,708.04,2384.28
43742.07,18,2,Self_Employed,Tier_1,13122.62,0.0,1498.2,6223.67,3474.36,1713.04,1770.05,2511.82,1881.87,2252.0,1019.75,14.87,6502.49,8274.69
82989.74,23,1,Student,Tier_3,12448.46,0.0,3020.0,9430.49,4815.89,2371.82,3669.63,6144.48,2565.32,6541.68,1848.98,10.02,8311.78,30132.98
37471.6,28,4,Retired,Tier_2,7494.32,6961.02,1636.08,5000.1,1961.34,1444.8,833.14,2369.74,1238.39,2326.74,1066.05,7.53,2819.79,5139.87
15229.26,63,1,Self_Employed,Tier_2,3045.85,1212.05,717.15,1996.81,1027.08,402.85,599.95,788.09,636.65,1302.54,172.89,8.18,1245.79,3327.34
31088.54,33,1,Self_Employed,Tier_1,9326.56,0.0,917.64,3858.57,1648.03,1305.69,1319.38,1362.44,1188.43,1841.04,513.3,8.3,2579.88,7807.45
10057.37,50,0,Self_Employed,Tier_2,2011.47,0.0,468.75,1365.74,742.97,275.6,268.25,783.42,408.05,0.0,236.92,8.38,843.08,3496.2
69934.98,41,4,Professional,Tier_3,10490.25,0.0,1957.49,9889.76,4274.49,3251.21,1785.21,5392.13,2790.17,4149.37,1142.22,14.46,10114.92,24812.68
32030.0,49,3,Professional,Tier_2,6406.0,0.0,709.37,4718.14,2537.02,1207.59,1122.23,1789.86,1356.38,3147.91,381.24,8.07,2583.57,8654.26
7291.23,27,4,Self_Employed,Tier_2,1458.25,1411.99,272.66,900.16,561.47,216.07,282.86,482.11,340.38,618.92,129.49,8.69,616.88,616.88
23586.11,42,2,Professional,Tier_2,4717.22,4384.11,943.07,3127.39,1543.85,1139.53,662.86,1090.84,1080.15,1636.31,482.16,8.28,1952.61,2778.64
43459.9,27,4,Retired,Tier_2,8691.98,4100.84,1254.33,5950.44,2635.34,1043.72,1744.24,1763.05,2061.44,2191.55,592.09,11.93,5184.95,11430.88
22983.1,30,0,Student,Tier_3,3447.47,0.0,576.58,2883.51,1831.48,1124.61,1026.1,1831.4,963.02,0.0,299.77,5.91,1358.23,8999.15
24058.32,18,3,Retired,Tier_2,4811.66,4443.61,551.13,3398.85,1461.13,519.28,1190.99,1890.17,793.59,1990.42,519.19,8.23,1979.33,2488.3
11264.72,52,4,Retired,Tier_1,3379.42,0.0,374.31,1136.7,602.25,422.08,464.79,620.23,408.39,733.26,208.16,6.61,744.13,2915.15
47201.71,31,3,Student,Tier_1,14160.51,4427.31,1523.11,6365.67,3403.81,2068.38,2150.97,2917.6,1514.95,2858.72,697.78,11.9,5112.9,5112.9
17857.47,38,0,Student,Tier_1,5357.24,0.0,509.83,1944.53,1336.92,762.14,478.33,796.79,598.76,0.0,419.17,6.16,1100.88,5653.75
5344.36,55,1,Retired,Tier_2,1068.87,0.0,142.3,641.13,319.16,218.96,140.69,293.83,201.15,485.33,129.14,5.5,293.77,1703.78
22291.19,18,2,Student,Tier_1,6687.36,2238.06,471.94,3147.88,1299.82,464.82,1085.61,1526.26,673.3,1322.98,558.5,9.76,2176.18,2814.66
65766.93,37,4,Retired,Tier_1,19730.08,0.0,2674.72,9223.41,4134.09,1940.96,2733.63,2954.28,2217.44,4300.5,808.18,11.12,7312.13,15049.63
22013.45,22,3,Self_Employed,Tier_2,4402.69,4102.25,698.33,2703.74,1231.76,644.8,516.36,1359.45,832.09,1846.32,591.27,5.65,1244.23,3084.41
120492.24,57,4,Professional,Tier_2,24098.45,20259.74,3190.24,12237.11,9253.1,2658.36,3943.88,9197.81,4828.84,10330.29,3359.17,24.96,17135.25,17135.25
42282.43,61,0,Student,Tier_2,8456.49,0.0,1500.17,5025.1,3196.85,1811.39,1557.19,3021.42,1815.69,0.0,1060.73,12.74,5388.43,14837.4
39338.51,49,1,Self_Employed,Tier_2,7867.7,0.0,1826.18,4605.62,2799.73,1062.95,1054.48,1876.91,1615.45,2170.54,547.85,5.44,2141.28,13911.11
27071.43,18,0,Student,Tier_2,5414.29,0.0,730.22,2978.84,2024.47,1321.0,811.67,1430.19,1334.51,0.0,724.62,8.51,2304.77,10301.62
28405.09,62,3,Professional,Tier_3,4260.76,0.0,1090.71,3026.35,1634.58,1129.89,1017.97,1948.4,1064.42,2817.07,497.96,9.32,2646.1,9916.98
24299.57,58,4,Professional,Tier_1,7289.87,0.0,1155.12,2814.83,1563.54,946.3,933.76,1277.04,1125.82,2072.83,329.8,9.39,2282.06,4790.66
23556.03,57,3,Professional,Tier_3,3533.4,2736.65,740.38,2839.85,1436.59,537.71,519.21,1387.79,871.71,1349.81,467.03,7.84,1846.05,7135.9
45873.66,62,0,Student,Tier_1,13762.1,0.0,2222.94,6255.86,3427.67,1200.38,1174.49,2485.9,1794.08,0.0,832.41,13.98,6414.63,12717.83
14189.93,19,4,Retired,Tier_2,2837.99,951.48,289.17,1821.77,772.64,426.24,493.33,850.36,559.82,979.41,246.48,5.13,728.32,3961.24
12685.79,48,3,Student,Tier_2,2537.16,1515.81,298.92,1625.67,706.34,358.12,307.61,621.12,536.48,1164.76,200.34,5.92,750.9,2813.46
12214.71,64,4,Student,Tier_1,3664.41,0.0,439.62,1739.13,836.4,355.62,286.51,906.64,601.84,674.58,280.29,6.89,842.03,2429.66
154118.38,63,2,Self_Employed,Tier_2,30823.68,27222.82,5387.77,22358.44,9486.34,4412.17,4709.68,11394.85,5093.44,7787.41,1676.16,17.7,23765.62,23765.62
45854.42,43,0,Self_Employed,Tier_3,6878.16,0.0,2268.66,5500.98,2497.29,1889.77,1448.34,2469.13,2269.92,0.0,668.66,14.69,6736.89,19963.52
38274.78,26,0,Retired,Tier_3,5741.22,5312.13,929.67,5441.28,2038.72,1523.46,1285.69,1707.8,1243.54,0.0,987.62,6.38,2442.72,12063.66
12873.69,47,2,Professional,Tier_2,2574.74,737.31,640.11,1815.46,826.57,260.32,375.88,805.26,439.05,819.42,242.12,9.78,1258.64,3337.45
49396.09,63,1,Professional,Tier_2,9879.22,0.0,2250.43,5497.04,3564.29,1258.97,1549.2,3259.74,2292.1,4608.4,765.05,14.07,6949.08,14471.64
27328.78,25,3,Student,Tier_1,8198.63,3040.85,729.22,2800.94,1410.0,1169.64,897.35,1190.14,1135.87,1889.05,674.6,6.73,1839.09,4192.48
35606.65,22,1,Professional,Tier_1,10682.0,5518.45,1104.71,5201.87,2572.49,1301.94,1472.03,1768.1,1548.37,2787.84,816.49,7.07,832.37,832.37
13734.37,56,4,Retired,Tier_1,4120.31,2502.44,324.02,2049.88,939.78,406.61,567.96,1035.42,552.37,689.88,217.6,7.51,328.1,328.1
34103.92,21,3,Professional,Tier_2,6820.78,6702.92,1611.83,4429.51,2042.68,1561.96,847.88,2549.73,1511.33,1817.19,978.5,9.84,3229.61,3229.61
21373.05,57,3,Self_Employed,Tier_2,4274.61,3751.21,674.72,2503.2,1088.16,747.51,613.19,1017.63,846.67,1801.75,245.26,8.01,1712.47,3809.13
16260.01,53,3,Professional,Tier_2,3252.0,0.0,344.11,2163.62,1286.02,594.87,547.6,666.0,770.35,963.64,320.78,7.65,1244.41,5351.01
53972.92,38,2,Student,Tier_2,10794.58,0.0,2014.57,5538.2,3308.02,2295.35,1665.88,2217.14,2371.73,3983.2,1184.61,14.39,7766.75,18599.63
8767.32,50,0,Self_Employed,Tier_2,1753.46,0.0,243.16,1206.29,683.99,306.13,197.8,695.64,373.87,0.0,210.43,6.44,565.03,3096.54
47135.12,43,2,Retired,Tier_2,9427.02,0.0,1486.21,5201.42,3098.72,1150.21,2167.74,3253.09,2350.25,3799.75,765.8,11.87,5594.19,14434.91
51872.37,57,2,Student,Tier_2,10374.47,0.0,1768.09,5436.18,3478.31,1294.52,2509.19,2377.06,2066.59,4958.37,1537.46,13.79,7153.83,16072.13
14842.32,56,2,Student,Tier_3,2226.35,0.0,330.78,2152.58,888.86,663.51,631.01,595.27,462.29,1000.45,344.68,7.83,1161.79,5546.55
15563.6,28,1,Self_Employed,Tier_3,2334.54,2813.05,539.7,1990.81,967.53,679.57,774.15,1027.86,497.17,786.53,250.39,6.88,1070.66,2902.3
25097.72,38,2,Student,Tier_2,5019.54,2064.43,719.23,3124.9,1751.73,515.38,938.48,1894.68,1114.51,2207.83,634.1,6.52,1635.74,5112.91
37593.32,39,0,Professional,Tier_1,11278.0,0.0,1555.11,4919.23,2406.7,1381.58,1675.47,1611.86,1164.44,0.0,413.8,5.09,1913.51,11187.13
26546.91,54,3,Professional,Tier_2,5309.38,4751.69,734.77,3975.18,1641.94,855.65,650.27,1895.54,1187.13,1403.06,681.29,6.32,1676.9,3461.0
42438.13,24,1,Self_Employed,Tier_1,12731.44,0.0,2050.83,4652.34,2158.69,988.18,1584.58,2259.15,1410.82,2343.35,1205.57,10.78,4575.44,11053.19
122925.82,59,2,Professional,Tier_2,24585.16,0.0,5196.4,13588.44,7507.07,4281.95,2958.11,6350.95,3690.99,6679.24,1710.56,18.31,22507.66,46376.95
19985.84,30,2,Student,Tier_1,5995.75,3776.41,471.43,2704.77,1113.65,963.48,875.29,847.78,652.91,1970.08,548.29,8.23,65.98,65.98
7606.88,37,3,Self_Employed,Tier_3,1141.03,1103.98,184.06,1074.88,592.8,260.27,183.03,406.48,278.42,503.83,111.48,7.76,589.94,1766.62
58086.67,32,3,Self_Employed,Tier_2,11617.33,7151.57,1787.86,8529.14,3351.62,2228.04,2063.56,4601.79,2388.3,4038.85,1695.89,14.72,8550.24,8632.71
115335.93,55,1,Retired,Tier_1,34600.78,19803.91,2401.12,16144.66,5979.24,5474.57,5145.77,9071.08,5227.8,6630.32,1833.71,22.13,3022.98,3022.98
41075.51,51,0,Student,Tier_2,8215.1,0.0,881.87,5183.93,2259.29,1085.56,1818.33,2393.15,1782.44,0.0,1168.79,11.84,4862.0,16287.05
12566.05,53,1,Student,Tier_3,1884.91,1791.49,522.26,1705.35,676.29,415.82,395.41,875.04,427.03,1142.08,352.83,9.71,1219.71,2377.53
27169.19,63,3,Retired,Tier_1,8150.76,0.0,810.16,3441.9,1504.28,739.77,771.66,2123.04,1353.41,1907.6,354.8,5.35,1453.03,6011.82
12260.45,42,0,Retired,Tier_2,2452.09,2135.12,320.1,1628.15,701.98,610.2,512.11,869.0,494.97,0.0,152.25,8.59,1053.41,2384.47
50173.24,46,2,Student,Tier_1,15051.97,0.0,1557.61,5211.4,3943.48,1036.17,1376.75,3176.5,1993.13,4742.37,1459.91,13.32,6683.21,10623.95
10177.35,64,2,Retired,Tier_2,2035.47,1198.01,503.57,1346.33,742.66,463.04,312.78,589.8,362.16,845.47,250.74,6.56,667.93,1527.32
23596.4,45,4,Self_Employed,Tier_1,7078.92,1810.95,1110.75,2735.12,1339.12,760.18,882.19,1261.99,783.96,1300.06,680.26,9.99,2356.62,3852.91
13433.17,31,3,Self_Employed,Tier_2,2686.63,0.0,371.28,1705.03,944.82,663.44,282.75,648.27,638.08,1174.56,367.52,8.46,1136.23,3950.79
33203.56,21,4,Student,Tier_2,6640.71,0.0,740.2,3544.36,2302.73,1129.76,1049.25,2591.7,1002.7,2182.76,777.73,7.93,2631.94,11241.67
22379.02,55,1,Self_Employed,Tier_1,6713.71,0.0,667.93,2852.14,1338.63,874.32,989.75,1281.25,862.46,1402.72,445.56,8.93,1997.47,4950.56
34556.89,24,1,Student,Tier_3,5183.53,6484.25,700.4,4604.78,2111.73,1281.08,902.33,2742.67,1413.05,2077.91,750.0,6.38,2205.86,6305.17
30541.24,30,0,Retired,Tier_2,6108.25,5963.32,814.0,3359.92,2353.33,708.77,1275.2,2173.7,941.06,0.0,538.87,9.3,2840.63,6304.81
13624.51,34,3,Professional,Tier_1,4087.35,0.0,527.75,1429.28,877.74,660.49,589.07,995.95,460.77,1080.34,169.94,9.74,1327.27,2745.83
49535.97,46,0,Self_Employed,Tier_2,9907.19,9704.71,1124.12,5887.53,3877.98,1921.66,1081.91,3776.76,1542.97,0.0,930.39,13.28,6580.37,9780.76
28852.16,34,0,Self_Employed,Tier_3,4327.82,5578.39,725.98,3540.9,1600.72,823.99,653.07,2188.58,1435.15,0.0,509.15,9.5,2741.15,7468.41
13604.14,53,1,Retired,Tier_3,2040.62,0.0,448.17,1795.18,695.38,407.39,565.1,1045.66,600.22,1105.39,381.42,6.17,839.51,4519.6
180176.81,36,1,Self_Employed,Tier_2,36035.36,0.0,7468.61,19616.04,11668.23,3776.82,7218.43,12581.62,7950.75,9999.14,4418.47,24.35,43874.59,59443.36
43918.76,43,3,Student,Tier_2,8783.75,0.0,1573.27,5423.97,2972.68,1166.55,2066.79,3280.03,2039.36,2761.74,1049.39,11.05,4852.02,12801.22
26538.3,62,1,Self_Employed,Tier_3,3980.74,0.0,1114.5,3869.87,1740.97,870.07,894.19,1860.78,1225.81,2082.84,378.62,5.5,1458.8,8519.91
93070.85,26,3,Retired,Tier_1,27921.25,11545.33,2119.79,11242.01,6471.12,2587.79,4024.81,4364.16,3033.94,5580.76,1761.01,10.13,9431.69,12418.87
130928.3,19,4,Student,Tier_2,26185.66,0.0,3252.19,14221.59,7936.32,3407.3,5651.69,9267.75,6278.97,7753.93,2481.4,16.25,21273.35,44491.51
26706.79,37,2,Self_Employed,Tier_1,8012.04,0.0,1247.58,3794.48,1443.14,1028.18,973.39,2040.82,874.57,2062.2,658.65,6.02,1608.75,4571.75
39611.34,40,4,Self_Employed,Tier_2,7922.27,5717.55,1932.65,4799.62,2313.28,1465.39,976.88,1597.04,1929.59,3943.48,616.76,5.06,2003.23,6396.84
13609.87,35,1,Self_Employed,Tier_3,2041.48,0.0,607.27,1789.89,710.08,635.91,639.82,620.05,417.61,1055.51,211.87,8.23,1120.39,4880.37
26667.44,43,2,Self_Employed,Tier_2,5333.49,0.0,1109.49,3841.79,1389.61,948.75,941.11,1852.37,1154.84,1798.78,621.28,7.82,2085.64,7675.94
25583.49,42,2,Professional,Tier_2,5116.7,0.0,551.31,3354.43,1567.4,935.61,558.84,1189.77,832.81,1279.32,533.74,5.27,1347.36,9663.57
34780.57,34,0,Professional,Tier_1,10434.17,6333.75,1737.55,4944.84,2675.02,960.49,1061.68,1477.76,1611.62,0.0,590.12,8.7,2953.58,2953.58
39150.21,56,2,Retired,Tier_1,11745.06,2094.3,1030.62,5188.88,2537.66,1839.85,997.14,1704.31,1497.9,2277.09,869.3,6.59,2578.1,7368.1
46948.92,27,3,Professional,Tier_1,14084.68,3490.58,1518.79,6606.93,2586.17,2307.24,2153.55,3086.04,1827.9,3206.77,1153.6,11.11,4926.65,4926.65
36281.63,42,1,Retired,Tier_3,5442.24,0.0,1409.91,4456.54,2207.18,1254.14,1025.86,2318.13,1392.83,3195.3,997.45,6.34,2301.73,12582.05
11388.49,63,1,Student,Tier_2,2277.7,0.0,413.13,1696.86,903.45,252.89,498.7,839.72,454.51,890.16,167.93,5.47,622.96,2993.44
14160.04,45,0,Professional,Tier_1,4248.01,0.0,704.13,1800.17,721.19,398.85,680.03,742.21,434.46,0.0,290.1,8.8,1245.43,4140.89
19376.7,43,0,Student,Tier_2,3875.34,0.0,732.12,2598.63,1318.56,393.79,943.36,1353.5,879.25,0.0,460.05,8.97,1737.88,6822.09
23936.51,29,1,Professional,Tier_3,3590.48,1789.22,637.99,2623.55,1635.04,614.04,689.03,1152.58,1170.12,2056.75,500.34,9.7,2320.88,7477.38
69534.07,61,0,Retired,Tier_1,20860.22,5777.35,2566.11,8386.46,5315.56,1418.11,2778.43,4092.94,2918.16,0.0,886.16,12.2,8484.8,14534.58
11832.46,36,2,Student,Tier_1,3549.74,0.0,352.14,1458.96,739.33,465.73,424.02,746.8,426.78,1016.91,160.79,7.04,832.77,2491.25
22539.41,40,2,Self_Employed,Tier_2,4507.88,2497.9,900.79,3185.18,1411.97,1011.14,1106.68,1022.26,758.06,1782.1,273.78,7.01,1580.23,4081.67
64302.92,31,3,Self_Employed,Tier_1,19290.87,0.0,1361.89,8918.18,5084.55,2960.54,2754.93,4659.41,2403.6,3473.28,1182.37,14.72,9463.32,12213.29
23601.15,34,0,Professional,Tier_2,4720.23,0.0,667.74,3000.3,1197.02,656.55,506.37,1878.47,1013.87,0.0,460.14,5.1,1202.7,9500.46
43359.68,32,1,Student,Tier_3,6503.95,0.0,1580.47,6081.51,2958.14,1584.22,2011.62,3301.37,1644.67,3737.93,598.0,14.59,6324.74,13357.79
26831.16,38,4,Retired,Tier_2,5366.23,0.0,1161.89,3771.22,1906.44,1101.53,1259.73,1842.61,1238.51,2323.77,343.07,8.14,2184.8,6516.16
36841.47,55,1,Retired,Tier_2,7368.29,0.0,1657.98,4899.4,1942.78,1541.56,1016.23,1667.28,1797.78,2601.39,596.91,7.9,2911.29,11751.85
24988.59,47,4,Self_Employed,Tier_2,4997.72,2986.09,1185.3,3676.54,1784.37,526.83,1107.58,1914.75,868.01,2302.96,270.15,9.03,2255.49,3368.29
51154.46,36,4,Self_Employed,Tier_1,15346.34,5558.19,1603.62,7306.55,3570.01,1371.35,2545.7,2127.32,1706.69,4829.35,1514.37,13.77,3674.97,3674.97
8715.93,49,3,Professional,Tier_3,1307.39,0.0,327.88,966.34,440.07,273.54,292.89,502.45,333.57,755.15,254.17,8.84,770.2,3262.46
22433.33,46,4,Retired,Tier_1,6730.0,0.0,842.96,2630.38,1693.71,630.11,925.29,1087.88,966.9,1299.4,361.39,9.94,2230.44,5265.31
38033.05,39,2,Student,Tier_3,5704.96,0.0,1786.9,4043.73,2628.35,1650.51,1542.62,2983.31,1701.03,3376.43,986.06,5.5,2090.94,11629.13
45977.57,37,2,Self_Employed,Tier_1,13793.27,0.0,2086.76,5572.43,3577.08,1128.91,1262.77,2768.76,1591.7,4363.88,1153.54,13.78,6333.65,8678.45
99043.53,55,3,Student,Tier_3,14856.53,0.0,3242.26,11587.16,6813.82,4712.51,3128.34,5060.13,3449.12,9271.86,2010.56,10.22,10123.35,34911.25
21941.45,55,1,Retired,Tier_2,4388.29,0.0,830.49,3054.41,1376.81,1004.55,567.09,965.73,896.91,2103.02,381.19,5.28,1158.53,6372.96
97981.9,53,1,Student,Tier_1,29394.57,0.0,4651.33,13738.47,6710.42,3481.02,2734.53,5442.08,3638.11,9239.35,2042.71,10.78,10558.89,16909.3
17707.32,18,1,Retired,Tier_1,5312.2,3219.57,885.27,2175.36,1343.99,791.06,569.79,1170.05,637.17,1494.45,493.66,5.23,0.0,-385.26
86844.1,36,1,Retired,Tier_1,26053.23,7705.45,3660.92,10898.25,5439.89,2736.08,2381.53,6080.52,3510.51,7577.72,2275.12,11.26,8524.87,8524.87
57695.03,60,2,Student,Tier_1,17308.51,0.0,1272.53,8294.71,3616.6,1441.34,2564.14,4392.42,2693.53,3098.49,1053.39,12.38,7140.04,11959.37
14446.19,43,2,Student,Tier_2,2889.24,2323.27,675.44,1827.41,767.16,425.02,353.77,1133.04,581.81,743.2,369.57,7.07,1021.71,2357.26
38352.85,24,3,Student,Tier_2,7670.57,0.0,1316.9,5621.95,2566.03,774.3,1329.66,1781.53,1848.88,3644.25,994.22,9.11,3495.71,10804.55
28795.2,51,3,Retired,Tier_2,5759.04,5651.12,878.8,4082.62,1823.19,1419.3,1080.9,1386.38,934.68,1450.21,471.67,7.44,2142.6,3857.29
49484.78,53,3,Professional,Tier_1,14845.43,0.0,1420.4,6068.18,3035.43,2138.83,1577.39,3733.89,2373.37,3725.2,1388.57,12.72,6292.16,9178.08
25092.78,23,1,Retired,Tier_1,7527.83,0.0,1106.86,3682.48,1284.13,502.91,987.97,1618.14,1226.38,2196.35,352.68,7.63,1915.69,4607.05
23462.43,54,1,Retired,Tier_2,4692.49,0.0,1101.53,3266.14,1598.19,1051.25,936.98,1273.37,1128.04,1800.39,614.99,8.04,1885.49,5999.07
89700.2,39,2,Professional,Tier_3,13455.03,0.0,3639.36,13263.3,4634.03,2277.62,4037.58,4581.32,2996.91,8344.07,1994.52,10.23,9174.09,30476.47
27721.84,26,2,Self_Employed,Tier_2,5544.37,4113.86,603.99,3061.73,1459.61,1326.38,962.47,1325.48,957.57,2663.5,568.11,8.6,2383.52,5134.77
58109.85,60,0,Student,Tier_1,17432.96,0.0,2882.53,7817.87,2996.73,1510.64,1237.42,3894.08,2467.17,0.0,1399.79,10.81,6283.31,16470.66
25051.06,46,0,Student,Tier_2,5010.21,0.0,920.2,3658.54,1466.07,660.89,1201.07,1240.5,1198.27,0.0,664.65,6.0,1503.15,9030.65
113809.73,34,1,Self_Employed,Tier_2,22761.95,0.0,5101.36,11392.51,7455.38,5471.42,2665.45,7931.94,3440.29,7442.83,2480.83,24.28,27633.38,37665.78
17435.87,30,2,Student,Tier_2,3487.17,988.81,725.93,1828.43,1183.23,605.65,427.41,973.48,801.91,1356.57,295.33,6.86,1195.32,4761.94
18354.64,34,1,Retired,Tier_2,3670.93,1231.23,551.71,1946.74,1107.85,420.09,813.9,1440.19,762.52,945.09,184.89,7.01,1286.02,5279.49
101576.39,27,4,Self_Employed,Tier_3,15236.46,17858.8,4828.55,12220.11,7197.82,3734.15,3050.11,5955.15,3749.55,7130.34,1522.68,20.57,19092.69,19092.69
21015.08,42,0,Professional,Tier_2,4203.02,2188.04,612.48,3021.0,1543.24,803.92,457.28,1632.23,929.5,0.0,354.43,9.85,2070.87,5269.94
107991.97,35,3,Retired,Tier_1,32397.59,0.0,5334.0,13387.28,7352.49,4346.14,2442.3,5660.82,4354.21,9542.47,1912.03,15.57,16814.34,21262.64
61231.99,61,1,Retired,Tier_1,18369.6,0.0,3032.18,6372.02,3689.04,2025.28,2348.67,2998.76,2050.03,3668.01,668.74,11.52,7056.52,16009.65
26508.82,32,4,Retired,Tier_2,5301.76,0.0,564.52,2940.43,1361.87,1135.66,1071.93,1972.03,830.2,2267.48,416.46,9.39,2487.89,8646.48
7032.64,44,3,Retired,Tier_2,1406.53,777.87,167.92,826.22,549.21,291.48,149.2,348.11,276.13,371.12,144.14,7.03,494.18,1724.73
29539.93,36,4,Student,Tier_3,4430.99,5397.95,798.53,4255.42,2344.01,597.53,757.57,1394.57,1223.31,2607.67,701.52,6.07,1792.43,5030.83
