Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
31760.62,19,1,Professional,Tier_2,6352.12,0.0,1149.3,4613.72,2017.69,720.37,1192.8,1639.89,1021.87,2385.62,798.26,6.72,2133.5,9868.98,1214.53,250.61,175.17,233.37,282.23,3.29,54.29,204.27
50016.99,59,3,Professional,Tier_3,7502.55,9050.83,1145.86,5924.59,3964.85,2410.42,1824.49,2482.72,2363.63,3968.87,1280.15,10.03,5018.17,8098.04,733.02,335.77,491.83,509.09,352.25,10.12,184.17,210.73
17020.3,60,2,Self_Employed,Tier_1,5106.09,0.0,448.54,1736.61,1210.14,482.55,510.47,892.05,803.72,1671.86,402.97,6.35,1080.16,3755.3,163.08,211.7,112.93,133.6,185.55,37.74,70.78,43.18
21182.07,38,3,Professional,Tier_2,4236.41,0.0,503.28,2891.28,1321.49,454.83,471.37,1446.64,829.17,1576.67,322.47,5.05,1070.34,7128.46,345.66,276.68,47.98,64.41,170.25,5.54,1.85,76.79
9196.25,62,4,Professional,Tier_3,1379.44,0.0,427.37,1046.39,717.54,459.06,272.48,553.32,368.76,817.02,169.85,9.53,876.81,2985.03,308.47,179.74,100.95,13.73,149.09,5.92,20.76,15.05
4797.83,49,1,Retired,Tier_2,959.57,0.0,100.3,493.86,372.21,105.01,100.63,310.8,165.25,278.48,115.96,8.71,417.81,1795.76,33.57,56.25,18.62,24.63,30.11,5.54,9.93,22.13
12359.19,37,1,Retired,Tier_2,2471.84,0.0,528.89,1729.52,807.56,269.72,364.6,818.81,529.45,881.31,292.43,9.13,1128.05,3665.06,358.78,216.97,19.46,43.66,152.08,3.31,31.14,31.72
8541.5,60,0,Self_Employed,Tier_1,2562.45,1460.64,281.3,856.86,667.58,376.6,407.95,552.09,288.78,0.0,89.59,6.46,551.58,997.68,121.33,34.58,37.27,62.45,45.69,9.85,0.0,22.85
39274.18,48,3,Self_Employed,Tier_3,5891.13,0.0,788.53,4241.26,2687.77,868.21,1748.34,2002.63,1499.65,3611.01,813.68,5.39,2115.92,15121.98,534.35,515.38,186.91,390.87,299.55,22.4,17.43,55.74
19819.97,60,1,Self_Employed,Tier_1,5945.99,0.0,663.41,2178.27,1424.0,668.81,504.67,891.37,648.36,1579.31,215.07,6.23,1235.47,5100.71,354.64,181.07,123.27,143.82,62.19,1.59,67.36,32.01
19503.77,50,4,Professional,Tier_3,2925.57,3250.62,962.06,2621.95,1248.05,802.55,630.93,976.59,845.59,1427.85,454.82,6.69,1305.11,3357.18,157.77,173.0,176.82,159.1,201.56,35.52,65.24,83.17
13649.01,41,0,Retired,Tier_2,2729.8,1690.11,457.22,1441.38,938.08,409.03,590.7,571.28,472.89,0.0,326.59,9.45,1290.37,4021.92,360.05,47.93,58.1,105.87,48.81,9.67,0.0,85.95
2259.5,35,1,Retired,Tier_3,338.93,0.0,63.69,305.58,139.62,90.27,110.52,165.41,90.64,142.12,24.74,5.24,118.39,787.98,57.66,17.01,25.02,29.83,26.58,1.98,0.68,2.09
100267.94,37,4,Professional,Tier_2,20053.59,18678.45,4772.92,11616.28,5482.38,4880.49,3710.16,7294.3,3197.69,8580.29,2364.6,21.88,9636.79,9636.79,2890.58,1510.62,1193.84,548.8,368.96,116.83,199.88,532.89
13476.95,49,3,Student,Tier_3,2021.54,2449.93,302.07,1693.2,817.6,671.62,392.17,1040.64,631.79,842.59,223.86,9.18,1236.81,2389.93,338.39,151.54,149.64,45.14,123.01,17.45,31.4,27.22
21569.09,22,4,Professional,Tier_2,4313.82,0.0,921.11,3037.31,1332.64,754.52,778.67,926.01,823.2,1794.9,417.15,5.62,1213.2,6469.76,812.33,196.08,62.27,212.42,163.2,39.69,9.45,111.22
9367.85,19,4,Student,Tier_3,1405.18,1538.17,256.78,1143.87,686.14,401.09,456.04,714.18,404.43,863.67,102.72,7.88,738.45,1395.59,244.69,102.7,63.01,103.86,146.86,7.14,29.13,9.37
65283.65,43,4,Professional,Tier_1,19585.1,0.0,2692.39,7029.97,4050.74,2591.49,2723.7,3681.37,2473.76,4683.87,934.05,14.83,9684.26,14837.21,1722.05,738.27,482.54,368.57,635.67,82.54,129.01,94.72
33647.56,42,2,Self_Employed,Tier_2,6729.51,5687.25,812.99,3594.87,2160.17,1599.13,677.47,1961.7,1146.42,2369.22,845.49,5.38,1810.35,6063.34,705.21,447.0,287.11,83.35,193.4,41.41,2.43,248.43
15488.61,39,1,Student,Tier_3,2323.29,0.0,332.15,1846.68,1127.73,742.65,648.4,903.86,648.84,1501.41,380.59,5.14,796.75,5033.03,327.48,79.65,133.09,53.24,238.83,6.8,46.45,70.55
21920.31,56,4,Student,Tier_1,6576.09,4074.37,885.9,2361.0,1448.17,817.65,902.78,1732.3,1018.27,1227.24,422.43,9.37,454.12,454.12,621.08,179.22,135.32,233.06,223.73,12.53,14.73,120.15
114863.14,39,0,Self_Employed,Tier_2,22972.63,0.0,3597.91,15108.04,6929.58,3342.62,5040.63,4664.78,3908.58,0.0,2334.85,18.15,20849.99,46963.53,3714.45,1392.99,653.33,264.99,545.19,76.73,0.0,400.91
28298.87,28,2,Student,Tier_2,5659.77,0.0,1405.94,3673.46,1421.19,670.57,1187.88,1816.86,991.28,1811.56,313.9,7.09,2006.37,9346.45,874.21,77.67,52.42,332.86,113.63,44.97,22.76,53.38
25940.63,28,4,Retired,Tier_2,5188.13,2631.56,955.73,3516.93,1877.93,796.84,728.75,1307.69,1290.87,1678.51,730.42,5.95,1542.99,5237.28,400.64,469.82,81.14,174.35,209.33,34.41,4.2,150.13
14127.06,62,4,Professional,Tier_2,2825.41,2728.37,305.63,1839.46,1096.85,577.79,699.17,1124.63,616.64,766.75,272.23,9.12,1274.14,1274.14,239.1,321.59,155.27,121.36,111.53,5.47,13.16,71.48
6589.86,21,1,Student,Tier_1,1976.96,0.0,159.71,777.26,330.57,210.68,256.71,427.53,242.59,353.22,180.92,6.8,447.82,1673.71,59.85,96.28,40.4,35.81,76.51,9.64,16.88,35.73
26394.78,50,2,Self_Employed,Tier_1,7918.44,0.0,1239.57,3426.98,1847.84,544.16,1194.97,1073.47,893.39,2308.19,695.0,5.97,1574.78,5252.79,383.8,184.63,92.86,202.89,59.39,40.74,51.21,149.6
38923.01,35,4,Professional,Tier_1,11676.9,0.0,861.05,5575.26,2545.17,1475.24,788.29,2638.5,1885.71,2233.76,1159.97,9.4,3658.14,8083.15,1422.26,376.84,330.53,222.29,388.69,38.19,49.28,235.95
72302.95,48,4,Student,Tier_2,14460.59,5043.27,2615.44,7382.59,5415.25,2339.48,2050.24,4358.33,3369.82,4805.7,940.79,12.75,9219.75,19521.46,870.1,813.08,236.77,281.82,433.79,9.7,118.52,188.18
4964.93,61,3,Professional,Tier_1,1489.48,902.43,101.89,519.29,273.17,136.96,231.84,377.42,210.71,492.27,98.58,6.58,130.9,130.9,119.11,29.83,20.97,60.02,102.78,2.87,0.48,8.53
12196.15,45,0,Student,Tier_2,2439.23,0.0,506.63,1816.15,738.94,369.45,264.2,867.59,373.7,0.0,140.85,8.88,1082.47,4679.41,306.14,142.41,51.48,69.44,212.79,13.82,0.0,36.88
18851.73,59,0,Retired,Tier_2,3770.35,0.0,456.39,2608.99,995.77,769.27,546.83,1303.15,819.24,0.0,243.94,9.04,1705.08,7337.81,216.75,274.12,71.9,70.73,193.83,18.19,0.0,62.74
29916.58,39,1,Self_Employed,Tier_2,5983.32,2515.41,759.8,3099.67,1739.28,630.74,644.23,1456.75,1451.6,1697.56,704.63,8.95,2677.9,9233.59,540.9,467.86,174.31,176.82,396.51,21.01,76.44,156.55
26713.54,57,2,Retired,Tier_2,5342.71,0.0,760.82,3926.74,1720.2,848.49,634.73,1962.59,1283.13,2124.25,428.36,8.0,2136.53,7681.52,316.93,512.88,218.17,77.01,440.71,19.26,37.11,54.97
27217.13,20,4,Retired,Tier_2,5443.43,3632.72,546.78,4004.03,2110.63,606.96,913.83,2153.67,931.74,1557.79,570.07,6.52,1773.58,4745.47,581.66,587.13,180.91,77.32,492.14,25.46,56.69,82.89
41582.28,24,2,Student,Tier_1,12474.69,0.0,1485.7,5568.18,2339.1,1722.49,1264.61,2650.52,1248.71,4064.0,932.77,11.82,4916.96,7831.53,1317.8,247.97,447.47,103.67,146.29,51.19,52.2,110.4
14564.15,37,1,Retired,Tier_3,2184.62,0.0,715.45,2125.73,1029.71,725.47,698.47,684.54,530.6,1350.3,309.32,8.78,1279.39,4209.94,234.07,85.93,171.89,204.78,66.99,8.89,36.09,42.58
63339.59,60,3,Self_Employed,Tier_1,19001.88,0.0,2587.32,7416.0,4510.97,1980.03,1820.59,4169.93,2980.28,6139.57,1655.62,12.02,7612.38,11077.41,1078.69,516.76,241.08,365.55,558.45,109.31,286.78,197.63
42434.4,24,1,Professional,Tier_2,8486.88,5779.59,2061.31,5100.34,2274.67,1941.03,1803.0,2921.91,1981.88,3826.98,833.9,12.51,5307.03,5422.91,1389.95,258.66,286.81,251.59,541.66,86.48,20.52,156.63
23227.38,24,0,Professional,Tier_1,6968.21,0.0,555.43,2835.08,1841.0,1071.01,572.63,1078.98,750.54,0.0,586.03,5.36,1245.62,6968.47,381.68,317.39,177.3,119.61,70.91,13.27,0.0,148.42
107977.6,46,3,Professional,Tier_2,21595.52,0.0,2940.37,15741.62,5953.19,4467.21,2173.24,5287.81,4898.28,6576.88,1624.56,21.34,23041.06,36718.93,4049.74,738.29,1218.56,637.66,753.64,124.13,175.7,390.55
104201.88,43,4,Student,Tier_2,20840.38,19844.99,3170.37,15322.33,5386.49,2456.18,3407.72,6126.63,4263.53,6050.3,2832.84,21.19,14500.14,14500.14,3382.26,724.84,463.6,491.27,1555.32,0.33,172.18,281.6
63276.48,58,1,Self_Employed,Tier_1,18982.94,5749.33,2675.12,8211.02,5000.59,2695.41,2550.01,4573.19,2143.94,3637.97,1886.48,10.62,5170.49,5170.49,661.61,1100.8,201.53,386.11,904.96,10.53,13.17,108.22
2681.43,20,2,Student,Tier_1,804.43,303.54,133.75,389.55,164.34,87.74,114.78,198.37,129.67,167.84,52.63,7.84,134.81,134.81,34.35,38.98,22.87,22.12,56.94,1.61,1.69,8.8
106096.97,60,2,Retired,Tier_1,31829.09,0.0,4847.83,15152.07,6219.5,4502.46,2322.51,7360.57,4275.96,8870.56,2367.14,20.44,18349.28,18349.28,3109.28,811.91,757.08,544.36,1000.85,127.84,255.39,163.95
56656.36,34,0,Self_Employed,Tier_2,11331.27,0.0,2129.3,6867.36,3328.68,1652.13,2142.36,2318.25,2544.93,0.0,993.98,12.84,7273.87,23348.09,451.8,646.22,203.91,332.02,566.54,98.69,0.0,227.84
149354.74,57,0,Retired,Tier_2,29870.95,0.0,5607.16,20183.91,7532.88,7183.41,3782.48,9222.31,5768.66,0.0,1670.62,19.33,28875.8,58532.36,3120.89,1100.18,2143.31,1109.18,1470.27,209.84,0.0,202.53
80734.75,37,0,Self_Employed,Tier_1,24220.42,5782.02,3480.33,8817.73,5663.58,1755.03,2856.61,3944.49,3575.62,0.0,988.15,12.94,10446.15,19650.76,1722.13,993.24,217.39,523.07,735.14,121.01,0.0,161.16
106045.85,51,0,Professional,Tier_1,31813.75,13968.15,2720.57,11393.55,7724.09,5192.94,4955.82,7940.34,4784.86,0.0,2664.67,20.38,12887.1,12887.1,1280.58,1458.97,1072.38,648.79,2194.08,169.16,0.0,551.56
60589.48,50,4,Self_Employed,Tier_2,12117.9,6582.93,2707.4,8115.51,3837.23,1827.73,1283.88,4108.35,3016.05,4803.1,1444.85,14.07,8524.27,10744.54,1203.7,517.45,164.46,155.38,831.69,46.71,16.1,132.74
88248.08,33,3,Student,Tier_3,13237.21,0.0,3720.13,10749.32,4979.83,2286.76,3371.83,6795.14,3939.35,8048.63,2202.15,11.24,9916.31,28917.74,681.16,1464.54,129.97,738.21,759.2,1.04,49.99,606.87
147894.08,40,0,Professional,Tier_2,29578.82,17260.07,3261.11,19937.57,9396.0,5605.97,4930.42,10604.5,6393.11,0.0,2964.17,20.63,30517.66,37962.37,5404.36,524.15,1462.5,1149.43,1020.44,314.14,0.0,871.47
35674.68,21,1,Self_Employed,Tier_2,7134.94,0.0,757.99,4984.14,2791.83,1275.38,804.08,2200.48,1236.76,3553.17,966.95,8.82,3145.69,9968.97,1203.39,571.1,253.09,193.94,114.12,30.56,90.18,245.13
8528.5,58,4,Student,Tier_2,1705.7,515.82,210.08,1031.68,467.73,391.1,379.73,551.57,339.89,769.58,211.57,8.85,754.51,1954.03,223.01,49.31,89.11,44.8,74.52,13.35,20.34,22.49
23458.4,57,3,Student,Tier_1,7037.52,0.0,928.98,3461.78,1220.34,1033.66,1156.93,1002.48,753.07,1326.17,647.02,9.09,2132.71,4890.44,323.34,236.02,288.47,242.11,257.64,14.2,29.32,131.24
40982.86,50,4,Retired,Tier_3,6147.43,7172.56,1992.48,5973.23,2488.46,1533.28,1813.42,2664.82,1369.44,2145.33,1019.52,11.81,4840.53,6662.88,396.69,174.28,291.28,165.27,399.47,54.67,52.33,154.76
31852.23,25,2,Professional,Tier_1,9555.67,0.0,743.69,3340.04,2458.66,1080.7,883.73,1346.27,1364.33,1893.4,685.38,5.58,1778.38,8500.36,516.5,645.43,196.25,104.85,343.73,8.3,87.99,114.31
11066.78,22,4,Self_Employed,Tier_2,2213.36,0.0,423.49,1181.56,676.41,552.76,322.74,669.78,549.69,878.67,218.71,5.21,576.09,3379.6,341.58,198.05,151.95,94.91,132.78,23.02,0.49,47.76
8136.36,50,4,Self_Employed,Tier_3,1220.45,0.0,307.91,867.32,583.39,216.43,338.72,605.98,262.51,695.28,235.26,6.83,555.78,2803.11,77.83,55.39,59.08,54.9,36.04,12.33,5.03,36.8
16581.16,42,2,Professional,Tier_2,3316.23,1707.68,416.19,2096.07,847.82,736.01,638.43,813.97,783.53,1557.09,286.98,8.15,1351.63,3381.15,402.1,207.09,162.97,191.38,98.71,5.52,0.83,55.23
57247.79,24,2,Retired,Tier_1,17174.34,0.0,1596.85,7069.46,3443.92,1713.44,1735.43,3396.85,2160.15,3623.62,758.0,11.69,6694.36,14575.72,872.53,531.43,327.83,478.09,636.75,53.73,55.93,90.16
106215.41,64,2,Retired,Tier_2,21243.08,0.0,3842.68,15314.5,7176.99,3715.77,2891.66,4580.15,4184.02,6100.82,2001.74,24.12,25619.09,35163.99,1953.05,1883.14,505.83,273.55,1365.22,206.84,160.69,385.86
62455.32,24,4,Professional,Tier_2,12491.06,9086.04,1878.07,7397.49,4092.54,1343.39,1881.78,3232.14,2697.18,3977.4,1263.45,10.67,6664.96,13114.77,791.57,1178.76,294.37,323.87,516.74,13.24,162.15,164.55
69905.14,50,2,Professional,Tier_3,10485.77,10126.7,1729.81,8584.66,4654.54,1792.33,2978.96,5273.5,3174.61,4721.73,1816.84,13.66,9546.92,14565.69,2107.54,270.99,214.84,426.43,891.19,152.68,166.65,186.42
28121.8,58,0,Professional,Tier_2,5624.36,4090.02,924.91,4049.2,1763.12,798.92,1241.24,1254.19,1268.44,0.0,734.74,9.83,2765.36,6372.66,265.8,99.56,108.27,142.05,187.08,35.92,0.0,191.57
7444.92,50,1,Student,Tier_2,1488.98,0.0,168.93,950.05,509.5,187.58,225.21,420.81,302.18,507.93,84.65,5.98,444.95,2599.09,185.44,144.82,22.23,29.54,124.16,10.06,11.2,6.31
20843.06,46,1,Professional,Tier_2,4168.61,0.0,779.74,2710.29,1558.91,483.77,780.32,1015.35,777.06,1440.83,363.3,7.2,1501.02,6764.88,631.71,183.16,96.0,73.2,139.67,29.06,66.05,30.84
24390.31,61,2,Retired,Tier_2,4878.06,0.0,593.45,2582.43,1278.8,1022.47,524.41,1873.82,846.71,1901.81,373.74,7.49,1827.0,8514.61,740.8,365.58,133.52,148.71,182.21,33.56,61.23,103.86
20157.08,56,3,Self_Employed,Tier_2,4031.42,1715.52,843.88,2047.36,1242.7,795.62,617.61,1342.5,757.95,1042.31,574.64,5.05,1018.67,5145.58,149.1,344.66,152.06,158.13,208.93,17.77,32.3,158.18
31341.82,58,4,Self_Employed,Tier_1,9402.55,0.0,1141.24,4370.28,2245.47,1177.24,1128.02,1913.01,1051.11,3004.12,900.64,9.07,2841.16,5008.14,974.84,541.72,117.29,194.12,166.11,17.35,90.77,93.24
42705.73,49,1,Retired,Tier_2,8541.15,0.0,954.9,4888.57,3148.55,1336.95,2035.39,2996.68,1329.72,3389.3,847.4,14.65,6256.51,13237.14,689.08,481.79,255.26,147.22,214.83,44.74,52.78,163.3
59359.34,54,0,Self_Employed,Tier_3,8903.9,3900.98,1583.93,7424.26,4077.6,1234.96,1283.45,3520.48,2506.19,0.0,1501.57,10.8,6413.13,23422.02,649.87,331.37,215.75,327.11,516.66,42.19,0.0,180.97
24015.55,61,3,Retired,Tier_2,4803.11,0.0,789.54,3418.54,1483.87,664.37,1037.04,1532.79,1116.6,2349.74,463.52,9.94,2387.91,6356.42,662.46,352.86,145.36,216.67,214.4,27.94,90.83,79.24
6541.65,46,3,Student,Tier_1,1962.5,0.0,208.25,786.76,378.97,214.13,248.26,443.82,268.63,611.62,70.48,9.16,598.94,1348.23,190.8,26.11,58.99,41.11,103.28,9.74,24.7,20.97
20386.95,39,0,Self_Employed,Tier_1,6116.09,1234.86,912.68,2988.43,1321.0,760.82,594.38,1182.23,873.95,0.0,423.46,5.96,1215.79,3979.06,498.53,114.68,67.09,90.56,315.32,34.39,0.0,77.94
31067.61,19,4,Student,Tier_2,6213.52,0.0,1206.44,4156.31,1874.56,1099.93,1310.31,1745.28,960.97,2459.02,625.49,8.65,2688.19,9415.77,1203.97,241.18,325.31,85.11,140.03,44.13,1.17,51.38
79793.63,26,4,Self_Employed,Tier_2,15958.73,10801.76,3718.57,8218.78,5605.45,2420.12,1921.72,3506.73,3048.94,5251.24,1477.76,10.73,8563.51,17863.83,846.28,512.3,295.61,436.88,685.75,105.37,125.99,193.23
19047.79,46,2,Professional,Tier_2,3809.56,1222.77,696.0,2021.37,1360.41,446.96,770.29,1516.94,807.67,1510.18,321.89,10.0,1904.09,4563.76,132.31,340.96,49.69,139.25,177.93,17.18,51.53,46.7
45206.11,50,0,Student,Tier_1,13561.83,0.0,1330.84,6359.09,2979.21,1095.56,925.71,2566.39,1659.78,0.0,716.62,10.31,4659.77,14011.09,746.6,529.83,300.19,46.31,562.24,40.01,0.0,52.05
37836.25,27,0,Student,Tier_2,7567.25,4151.14,792.82,5658.74,2808.11,1598.7,1020.74,2429.87,1617.96,0.0,861.78,9.28,3510.82,9329.14,1172.28,158.7,434.91,145.24,288.97,8.74,0.0,134.6
31072.33,45,0,Student,Tier_3,4660.85,5637.53,818.31,3368.37,1668.29,900.5,871.47,1359.67,1491.0,0.0,683.64,5.46,1695.16,9612.7,436.14,144.06,102.9,158.88,272.51,44.88,0.0,163.67
63157.02,63,2,Retired,Tier_1,18947.11,0.0,1750.73,8071.98,4837.0,2779.26,1419.96,4099.32,1897.08,5744.57,1323.84,14.43,9111.18,12286.16,1567.5,1170.95,445.84,288.01,449.25,30.78,96.06,328.33
17681.6,63,1,Self_Employed,Tier_1,5304.48,1088.88,401.96,2146.26,951.17,732.95,495.95,1215.48,724.78,1121.1,184.74,5.52,976.76,3313.85,397.79,137.36,41.15,64.67,91.58,31.42,16.89,51.59
18935.68,56,4,Professional,Tier_2,3787.14,0.0,679.81,2232.98,1335.24,492.58,815.46,1325.81,748.74,1589.91,250.25,9.38,1776.31,5677.77,302.98,160.18,70.94,105.88,372.12,27.49,2.6,52.85
29715.74,29,2,Retired,Tier_2,5943.15,0.0,1162.94,4063.2,1843.08,1376.59,606.66,2226.51,1386.98,1955.9,695.85,7.3,2169.59,8454.88,285.27,271.89,297.29,100.12,207.0,29.77,83.11,72.12
17976.77,39,2,Self_Employed,Tier_3,2696.51,0.0,386.73,1813.64,1139.6,417.1,611.83,1012.9,736.86,1769.06,360.03,9.96,1791.24,7032.5,475.3,254.57,94.99,172.78,258.09,20.06,78.01,80.83
45042.53,23,2,Student,Tier_2,9008.51,0.0,1367.33,6040.63,3501.71,1556.97,1591.01,2444.71,1376.48,4116.99,1252.17,11.79,5309.08,12786.04,1600.81,707.16,96.94,213.45,348.01,5.16,116.81,121.24
16956.37,62,0,Retired,Tier_2,3391.27,2502.93,353.07,1800.34,1118.68,662.91,725.36,1006.22,770.17,0.0,323.96,8.56,1451.49,4301.45,341.98,292.16,98.05,152.01,255.41,24.76,0.0,85.88
35954.01,57,2,Professional,Tier_3,5393.1,4108.78,1505.13,4306.63,1966.64,1571.71,1709.58,2582.9,1480.7,2840.06,1042.46,8.55,3073.5,7446.32,653.74,110.88,106.93,421.1,757.29,9.3,45.36,201.56
27689.66,40,1,Student,Tier_2,5537.93,0.0,968.43,3299.7,1973.06,620.57,1167.49,1737.19,1245.31,2165.05,576.62,5.69,1575.28,8398.32,975.73,233.85,36.8,222.51,149.55,7.91,74.57,108.7
35628.22,51,3,Retired,Tier_2,7125.64,0.0,1452.25,4131.8,2720.99,1416.94,1452.77,2755.36,1070.09,3067.86,634.94,9.08,3233.78,9799.59,1208.08,583.45,263.26,257.19,343.91,8.3,7.78,159.63
20767.81,59,2,Student,Tier_3,3115.17,0.0,801.01,3065.54,1614.72,884.43,850.08,1276.73,763.52,1794.48,508.92,6.75,1401.91,6093.21,697.41,358.7,246.99,140.27,254.77,25.06,14.41,121.6
22872.3,55,1,Self_Employed,Tier_3,3430.85,0.0,1043.56,3032.35,1419.62,1027.39,535.99,1079.3,756.82,1150.42,491.28,8.05,1840.53,8904.72,444.62,122.19,225.08,91.38,181.62,15.17,54.25,31.26
32395.02,33,0,Self_Employed,Tier_2,6479.0,0.0,1501.07,3878.36,2410.07,756.06,1439.88,2500.96,1615.84,0.0,639.69,5.66,1832.21,11174.08,276.01,447.66,184.61,187.68,652.63,59.81,0.0,61.74
35263.8,27,3,Professional,Tier_3,5289.57,0.0,1297.12,3733.24,2535.28,1371.48,786.89,2228.41,1545.52,1940.29,563.76,9.54,3365.56,13972.24,366.44,333.64,394.61,100.83,296.22,20.64,42.04,117.44
29899.32,64,4,Self_Employed,Tier_1,8969.8,5351.07,1012.55,3142.2,2300.59,863.52,723.21,1877.41,1091.15,1798.13,699.4,9.79,2070.31,2070.31,917.96,136.08,45.55,187.42,459.52,2.87,31.62,55.37
117388.3,38,4,Self_Employed,Tier_1,35216.49,18951.71,5838.06,15832.86,8483.76,5054.7,4025.38,7443.95,4051.58,8210.58,2045.41,15.13,2233.82,2233.82,2087.9,1632.55,575.41,250.55,2024.47,166.84,116.74,247.08
13580.13,27,0,Self_Employed,Tier_1,4074.04,920.43,350.23,1474.65,1024.18,283.89,666.96,759.72,636.88,0.0,266.87,5.96,809.94,3122.28,395.37,192.12,22.69,88.98,172.6,11.42,0.0,42.61
28498.01,28,0,Student,Tier_2,5699.6,0.0,1116.61,3824.68,1781.03,1346.83,1210.94,2242.23,1139.6,0.0,850.36,7.93,2261.08,9286.13,242.93,487.21,253.6,334.27,230.51,6.16,0.0,68.99
8518.96,38,4,Student,Tier_2,1703.79,799.55,328.84,1259.28,549.85,222.06,195.33,364.94,280.17,433.56,137.38,9.38,799.26,2244.2,108.87,83.64,22.86,54.14,94.52,7.21,12.58,24.24
40401.32,42,0,Self_Employed,Tier_2,8080.26,0.0,1967.84,5539.43,2270.9,1435.37,883.38,2183.38,2002.51,0.0,871.83,10.95,4424.12,15166.43,1489.35,389.6,295.67,112.72,352.62,25.94,0.0,161.33
12292.63,51,4,Student,Tier_3,1843.89,1789.15,280.62,1509.46,853.37,480.54,471.22,759.43,392.81,953.56,193.41,9.9,1216.71,2765.17,219.54,138.69,141.48,133.41,123.64,8.31,20.54,17.02
24011.89,48,0,Self_Employed,Tier_1,7203.57,0.0,1162.92,3186.23,1283.96,1040.69,544.16,1469.93,920.52,0.0,428.24,8.81,2115.57,6771.68,679.63,159.92,229.67,72.62,173.6,1.54,0.0,42.66
22276.8,44,4,Professional,Tier_2,4455.36,1687.39,956.21,2386.35,1299.34,725.63,577.48,1389.57,677.59,2217.46,312.71,6.25,1392.14,5591.72,246.44,91.62,71.81,46.28,88.62,18.16,106.78,53.35
37558.9,42,1,Retired,Tier_2,7511.78,6394.55,896.64,4502.01,2685.84,1201.69,1579.03,2741.23,1596.13,3139.73,989.01,9.16,3441.73,4321.26,840.86,421.31,97.31,445.59,524.06,72.28,49.91,212.07
19278.0,59,0,Retired,Tier_2,3855.6,0.0,498.5,2442.6,1487.15,891.82,735.54,866.21,872.76,0.0,316.34,7.94,1531.26,7311.47,608.47,173.69,107.38,122.56,144.85,16.73,0.0,83.6
18633.35,49,4,Self_Employed,Tier_2,3726.67,0.0,526.63,2172.86,1379.23,931.19,467.29,1427.89,746.85,1836.95,349.89,9.92,1849.19,5067.89,609.82,328.38,224.38,66.75,361.73,24.44,27.9,72.62
94621.29,61,0,Professional,Tier_2,18924.26,0.0,3814.47,12134.89,6357.62,4417.13,2532.3,6075.48,3323.14,0.0,2326.33,11.69,11062.58,34715.66,2553.51,1251.04,674.03,127.47,1518.52,71.54,0.0,579.08
37669.5,28,4,Self_Employed,Tier_2,7533.9,0.0,1599.27,4078.58,2936.7,1010.68,1107.88,1522.02,1199.06,2988.69,714.8,8.95,3371.0,12977.92,879.73,839.58,168.07,244.23,453.72,29.36,119.55,130.9
19151.03,64,4,Retired,Tier_3,2872.66,0.0,806.5,2670.08,1323.22,664.63,816.5,1068.96,626.17,980.22,403.5,6.78,1297.73,6918.59,729.39,104.27,58.52,159.85,109.21,16.68,45.91,24.43
24545.55,43,3,Professional,Tier_3,3681.83,2123.49,971.43,2906.87,1385.43,597.14,759.49,1159.5,940.21,2170.32,336.4,5.52,1353.74,7513.45,610.46,124.16,104.57,163.88,111.89,21.54,19.52,40.85
111886.09,53,0,Student,Tier_2,22377.22,0.0,2687.83,12431.29,7045.22,4757.25,4520.55,6296.91,4863.91,0.0,2290.78,15.61,17464.4,44615.14,675.13,1612.54,257.16,1018.43,715.33,105.75,0.0,159.9
24855.16,54,1,Retired,Tier_1,7456.55,0.0,529.11,3100.39,1889.54,961.88,1031.19,1707.31,1057.39,1507.43,528.95,9.71,2413.65,5085.43,645.34,107.68,77.88,247.6,241.32,44.32,48.92,146.32
17283.91,50,2,Retired,Tier_3,2592.59,3017.04,489.46,2249.54,1343.76,531.77,630.28,888.98,668.32,1069.14,243.46,6.17,1067.11,3559.55,487.31,279.68,133.56,62.79,93.85,23.38,51.21,34.97
17343.2,50,2,Self_Employed,Tier_2,3468.64,1563.35,659.34,2172.72,1341.55,789.67,741.35,873.84,712.08,1177.35,244.88,9.28,1609.84,3598.41,306.5,114.17,76.74,165.73,94.57,26.24,3.41,22.7
19334.6,59,0,Professional,Tier_3,2900.19,0.0,591.53,1996.93,991.06,497.76,466.74,1072.87,635.07,0.0,481.85,5.3,1025.22,9700.58,151.83,92.0,43.46,135.9,100.74,12.98,0.0,47.59
18645.4,53,4,Professional,Tier_1,5593.62,0.0,848.26,2174.57,1292.69,601.55,683.47,845.57,694.47,1549.74,280.17,5.37,1001.06,4081.27,459.43,67.95,79.02,107.89,65.9,27.68,48.9,19.74
10777.7,30,4,Student,Tier_3,1616.65,0.0,481.05,1192.59,700.01,285.75,514.0,854.23,358.12,646.8,230.59,5.68,612.71,3897.93,83.89,190.36,55.35,127.93,107.0,6.75,16.27,17.26
