Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Gasto_Fijo,Gastos_variables
14142.5,21,0,Professional,Tier_1,4242.75,0.0,485.36,1667.97,966.23,369.73,381.51,601.57,446.98,0.0,350.56,5.85,827.88,4629.83,7362.3099999999995,2150.3500000000004
22027.84,27,0,Student,Tier_2,4405.57,0.0,492.38,2976.44,1182.58,1056.1,1071.2,1577.58,999.88,0.0,382.91,9.7,2135.91,7883.21,9056.97,5087.67
67584.19,45,1,Professional,Tier_2,13516.84,0.0,1509.75,9103.99,3598.9,1366.07,2320.8,3962.13,2256.81,4652.61,1625.37,11.05,7470.02,23670.91,32382.090000000004,11531.18
32706.85,58,0,Retired,Tier_1,9812.05,0.0,1455.33,3979.4,1936.23,1269.37,1094.0,2484.7,1003.48,0.0,602.06,8.35,2730.36,9070.22,17183.01,6453.609999999999
241455.38,35,0,Retired,Tier_1,72436.62,0.0,7564.9,32078.51,15058.14,6375.9,11847.34,13417.99,10607.37,0.0,3824.51,24.27,58592.92,68244.12,127138.16999999998,46073.11
35020.11,26,1,Student,Tier_2,7004.02,2021.78,1729.59,5000.3,2790.55,1626.47,918.56,1867.41,1587.48,2820.4,974.47,5.32,1861.37,6679.08,19344.86,6974.389999999999
31467.36,39,0,Self_Employed,Tier_2,6293.47,0.0,711.68,3237.42,2178.57,846.42,1300.89,1449.78,1338.04,0.0,822.53,8.95,2816.81,13288.55,12421.140000000001,5757.660000000001
32659.76,27,0,Retired,Tier_1,9797.93,6355.37,1571.25,3510.45,2267.2,1562.52,774.58,2203.73,982.63,0.0,351.98,7.25,2366.35,3282.12,17146.83,5875.44
18010.42,57,0,Student,Tier_3,2701.56,2380.26,711.53,2222.08,1197.15,721.59,829.99,786.63,649.2,0.0,274.83,6.58,1185.78,5535.6,6832.32,3262.24
28643.54,40,2,Student,Tier_1,8593.06,0.0,837.46,4069.45,1543.52,865.55,609.2,1863.73,935.15,2428.67,352.07,8.75,2507.37,6545.67,17472.159999999996,4625.700000000001
73952.86,60,3,Retired,Tier_1,22185.86,0.0,2069.66,9267.38,4909.71,1605.14,3188.9,5039.36,3360.46,7276.42,1993.82,12.3,9094.47,13056.16,45709.03,15187.679999999998
32863.87,30,2,Professional,Tier_2,6572.77,0.0,1599.28,3586.87,1902.26,1011.95,903.93,1981.5,1364.05,2924.23,964.16,9.9,3253.72,10052.88,16585.410000000003,6225.59
15901.76,41,3,Self_Employed,Tier_1,4770.53,0.0,479.76,2343.29,1065.66,731.55,603.12,1172.15,563.86,1336.13,163.1,6.15,978.12,2672.62,9995.369999999999,3233.78
14312.45,30,1,Self_Employed,Tier_1,4293.73,0.0,512.22,1591.57,843.0,306.06,653.12,1143.91,461.42,1082.27,330.71,6.07,868.33,3094.42,8322.789999999999,2895.22
20926.91,62,1,Professional,Tier_2,4185.38,0.0,1018.03,2959.18,1369.4,919.5,880.93,1580.25,914.49,1509.49,584.15,9.11,1906.38,5006.12,11041.480000000001,4879.320000000001
31826.15,42,3,Retired,Tier_3,4773.92,5273.49,834.05,4772.86,2187.6,1157.62,1551.48,2244.84,1054.43,2263.17,684.78,8.11,2581.04,5027.89,14831.6,6693.15
77949.92,61,3,Retired,Tier_2,15589.98,0.0,1985.55,10174.34,4988.43,2026.71,3554.12,4070.53,2782.94,5802.08,1448.95,14.45,11261.7,25526.27,38540.38,13883.25
10265.68,64,4,Professional,Tier_2,2053.14,1362.37,271.71,1125.75,519.18,505.51,333.37,593.37,367.25,635.75,234.47,9.47,972.4,2263.8,4605.53,2033.9699999999998
23227.49,46,3,Retired,Tier_3,3484.12,0.0,628.82,2902.12,1273.81,496.15,725.59,958.98,975.41,2089.99,339.73,8.36,1941.89,9352.75,10378.86,3495.86
33671.29,33,3,Self_Employed,Tier_1,10101.39,5527.37,1385.57,4510.89,2299.41,762.83,1443.38,1723.84,1127.04,2048.94,998.93,9.21,1741.71,1741.71,20346.199999999997,6056.0199999999995
6918.73,57,1,Student,Tier_2,1383.75,0.0,174.17,739.81,388.29,197.3,198.82,523.82,208.65,360.05,104.07,5.56,384.51,2640.01,3046.07,1232.66
15399.25,23,1,Self_Employed,Tier_1,4619.77,907.72,326.47,2291.96,864.37,689.43,476.47,984.05,666.78,823.18,267.23,7.38,1136.31,2481.81,8925.75,3083.96
17414.21,25,0,Self_Employed,Tier_2,3482.84,0.0,724.25,2574.96,1231.21,771.62,789.96,1122.03,743.37,0.0,384.07,8.43,1467.84,5589.9,8013.26,3811.0499999999997
15869.85,51,0,Self_Employed,Tier_2,3173.97,952.56,776.1,1988.45,995.44,636.07,381.1,645.69,642.47,0.0,208.67,5.99,950.51,5469.31,6933.96,2514.0
34977.64,35,1,Retired,Tier_2,6995.53,0.0,1271.96,4924.81,2509.82,1475.28,722.7,1903.88,1055.49,2053.77,816.22,5.97,2088.66,11248.19,17755.89,5973.57
26383.79,60,0,Professional,Tier_2,5276.76,4959.37,815.4,3945.0,1389.04,790.6,1282.1,1677.09,1051.41,0.0,281.94,7.7,2032.17,4915.07,11426.199999999999,5083.139999999999
19239.56,49,2,Retired,Tier_3,2885.93,0.0,402.64,2567.25,1413.64,895.77,509.68,1428.59,884.77,1904.65,255.43,5.14,988.19,6091.21,9174.11,3974.24
42248.44,27,2,Professional,Tier_1,12674.53,0.0,1568.18,5466.35,2852.58,1253.64,1031.48,3146.2,1638.99,3265.51,1250.93,13.55,5726.61,8100.05,25827.15,8321.24
119063.52,51,0,Student,Tier_2,23812.7,0.0,3552.44,15528.44,7829.66,3074.53,4482.79,6388.71,3720.08,0.0,2846.94,16.21,19305.23,47827.21,50723.240000000005,20513.05
111341.56,40,0,Student,Tier_1,33402.47,12844.9,4397.5,14100.04,8257.95,2898.7,5213.63,7101.46,4772.24,0.0,3260.92,23.84,15091.77,15091.77,60157.96,23246.95
6442.91,36,3,Self_Employed,Tier_2,1288.58,612.92,313.57,935.8,505.38,145.02,205.2,263.65,243.83,455.41,147.57,9.15,589.8,1325.97,3498.7400000000002,1005.27
47601.06,37,3,Professional,Tier_1,14280.32,0.0,984.01,5089.78,3311.19,2367.24,1935.01,2340.37,1965.48,3953.46,1178.57,13.91,6618.98,10195.65,27618.759999999995,9786.67
26017.74,51,2,Self_Employed,Tier_3,3902.66,0.0,1059.5,3227.93,1404.63,542.62,1010.53,2027.56,859.72,2052.02,514.58,7.52,1957.14,9416.0,11646.74,4955.009999999999
33964.7,55,2,Retired,Tier_2,6792.94,0.0,1365.1,3422.1,2327.54,1181.95,1098.86,2378.11,1474.26,2978.58,940.28,9.39,3188.01,10004.98,16886.260000000002,7073.46
21814.41,34,3,Professional,Tier_2,4362.88,0.0,824.49,3153.14,1092.81,559.78,493.96,1002.43,738.46,1605.4,322.76,9.88,2154.57,7658.3,11038.72,3117.3900000000003
32959.13,61,3,Self_Employed,Tier_3,4943.87,6170.79,1378.3,3811.53,1972.82,1241.65,1576.45,2279.32,1032.73,2086.76,564.7,9.87,3252.47,5900.21,14193.279999999999,6694.85
33863.01,22,3,Retired,Tier_2,6772.6,0.0,1057.38,4186.96,2405.97,1058.85,1671.28,1627.86,1116.16,2462.43,674.42,8.39,2841.94,10829.1,16885.34,6148.57
18878.73,19,0,Student,Tier_3,2831.81,0.0,447.26,2490.85,1437.52,378.63,686.91,831.41,849.09,0.0,201.07,7.13,1346.73,8724.19,7207.4400000000005,2947.11
14645.06,58,1,Self_Employed,Tier_2,2929.01,0.0,294.83,1553.59,889.68,492.57,345.89,633.62,643.91,756.07,232.31,7.5,1098.66,5873.59,6423.179999999999,2348.2999999999997
20952.14,51,2,Professional,Tier_1,6285.64,0.0,670.45,2883.2,1200.64,932.27,865.0,1309.97,719.32,1393.99,275.71,5.07,1062.37,4415.96,12433.92,4102.27
36183.56,37,4,Professional,Tier_2,7236.71,0.0,1598.0,4536.69,1986.58,1610.8,794.85,2055.28,1438.1,3276.34,999.84,7.36,2662.17,10650.37,18634.32,6898.870000000001
48443.32,63,3,Retired,Tier_3,7266.5,0.0,1827.47,5005.36,3127.37,1197.03,1829.74,3053.41,1746.75,3806.26,507.17,14.37,6959.74,19076.26,21032.96,8334.1
59375.2,64,0,Self_Employed,Tier_1,17812.56,0.0,1450.37,6388.82,3764.96,1291.48,2057.44,2613.06,2086.6,0.0,1044.64,10.05,5967.28,20865.27,29416.71,9093.220000000001
20203.29,19,2,Student,Tier_2,4040.66,4037.13,596.99,2619.6,1311.22,692.21,435.6,1396.82,695.63,1088.14,301.32,8.88,1793.2,2987.98,9656.609999999999,3521.58
37647.74,45,3,Self_Employed,Tier_1,11294.32,5350.96,1502.03,4578.01,2180.01,1481.44,926.68,2733.29,1532.62,2926.62,506.1,9.36,2635.65,2635.65,22480.989999999998,7180.13
64793.12,35,0,Self_Employed,Tier_2,12958.62,0.0,3095.43,9424.55,4152.37,2534.03,1564.92,3116.85,2057.25,0.0,1682.38,12.76,8265.62,24206.72,29630.97,10955.43
76223.77,61,2,Professional,Tier_1,22867.13,0.0,3488.31,10157.3,4614.13,2133.02,3149.08,3776.09,3349.61,6310.56,1657.85,13.42,10231.45,14720.67,47437.42999999999,14065.650000000001
28620.72,56,2,Retired,Tier_2,5724.14,3834.96,1115.25,3713.56,2276.62,790.02,1227.9,1644.73,862.0,1475.13,760.79,7.06,2020.81,5195.61,14304.7,5285.4400000000005
25139.79,52,4,Professional,Tier_2,5027.96,0.0,667.53,3424.12,1399.22,1248.04,577.5,1338.14,906.84,1992.72,667.88,9.66,2429.71,7889.85,12511.55,4738.4
34956.23,32,4,Student,Tier_1,10486.87,0.0,1610.9,4393.88,1873.53,891.06,1066.51,2260.25,1348.79,2832.2,797.36,9.85,3441.87,7394.89,21197.380000000005,6363.97
11958.37,64,2,Self_Employed,Tier_2,2391.67,2243.71,569.48,1483.38,889.49,397.07,285.43,566.62,381.42,958.01,265.6,7.33,876.97,1526.49,6292.030000000001,1896.14
25695.34,56,0,Student,Tier_2,5139.07,0.0,1214.81,3826.9,1879.77,992.93,1220.69,1792.87,1026.35,0.0,316.58,7.8,2004.91,8285.36,12060.55,5349.42
54427.33,57,3,Retired,Tier_3,8164.1,4177.49,2013.01,7889.88,4057.47,2187.45,1185.19,3865.6,2395.99,5027.12,819.9,12.84,6990.12,12644.15,27151.579999999998,10454.13
50136.79,56,3,Retired,Tier_1,15041.04,7266.92,2313.25,5461.7,3253.52,2399.12,1609.0,3502.43,2364.37,3774.43,1312.74,13.45,1838.27,1838.27,29843.940000000002,11187.66
24166.88,20,2,Self_Employed,Tier_1,7250.07,0.0,1058.4,2662.86,1367.11,1120.23,657.79,1163.1,973.46,2110.08,724.93,7.68,1855.88,5078.86,14448.52,4639.51
35707.9,36,3,Retired,Tier_1,10712.37,0.0,1377.24,4043.13,2756.02,896.28,1717.13,1809.04,1721.04,3244.86,939.02,6.35,2268.96,6491.78,22133.620000000003,7082.51
15509.88,40,4,Student,Tier_1,4652.96,0.0,767.16,2117.32,1144.82,357.18,718.13,927.29,668.96,1037.29,156.33,9.77,1515.85,2962.43,9719.55,2827.8900000000003
52667.11,36,3,Self_Employed,Tier_2,10533.42,9003.09,1439.37,7731.23,3811.78,1687.88,1618.29,3275.04,2223.92,3946.35,1550.79,11.38,5845.94,5845.94,27462.149999999998,10355.920000000002
28189.24,35,1,Retired,Tier_3,4228.39,4536.2,1091.61,2995.61,1439.72,1219.98,931.51,1460.78,1296.4,2742.73,531.59,5.16,1455.7,5714.72,12498.060000000001,5440.26
24057.25,47,4,Student,Tier_2,4811.45,0.0,500.24,3602.62,1553.66,1077.59,547.01,1271.47,1062.44,2380.87,447.08,8.04,1934.11,6802.82,12848.84,4405.59
22461.85,56,4,Self_Employed,Tier_1,6738.55,0.0,753.05,2610.24,1352.13,691.96,717.21,1386.53,938.34,1721.97,384.02,8.72,1957.88,5167.84,13175.939999999999,4118.06
28527.89,36,2,Retired,Tier_2,5705.58,0.0,1284.02,3343.54,1720.86,820.05,1043.78,1576.2,1289.31,2395.52,360.93,8.79,2507.09,8988.1,14449.52,5090.27
20965.86,22,2,Professional,Tier_1,6289.76,0.0,567.17,2655.64,1127.48,481.03,652.71,1132.4,670.37,1455.41,515.58,8.53,1789.43,5418.29,12095.46,3452.09
50790.63,30,3,Self_Employed,Tier_1,15237.19,0.0,2161.13,5324.4,3885.22,2116.39,1145.07,2784.89,2164.0,3109.39,1225.25,12.22,6206.95,11637.69,29717.329999999998,9435.599999999999
21866.82,51,3,Self_Employed,Tier_2,4373.36,0.0,936.79,3196.07,1252.43,811.35,577.31,1606.91,970.87,1355.71,588.96,5.78,1264.0,6197.06,11114.36,4555.4
107293.56,41,2,Professional,Tier_1,32188.07,0.0,4188.72,10833.43,5523.16,4619.61,3008.12,6498.52,3296.74,9321.37,2903.63,17.85,19154.28,24912.2,62054.75,20326.62
96869.6,35,0,Retired,Tier_2,19373.92,0.0,4533.89,9721.18,6177.78,4725.98,4175.97,6168.77,4465.4,0.0,2454.6,10.4,10074.22,35072.11,39806.77,21990.72
14701.69,21,3,Self_Employed,Tier_1,4410.51,0.0,492.2,2183.58,974.87,506.81,383.75,619.74,569.33,1369.96,202.65,9.5,1396.59,2988.29,9431.119999999999,2282.28
31720.43,53,0,Student,Tier_3,4758.06,5146.83,833.09,3809.41,1925.28,998.71,1291.92,1409.07,1532.58,0.0,949.88,5.27,1670.75,9065.6,11325.84,6182.16
17826.25,25,4,Retired,Tier_2,3565.25,3043.82,704.97,2003.54,1088.0,740.35,524.22,966.25,606.75,1480.73,314.44,8.8,1568.26,2787.93,8842.49,3152.01
23101.08,60,1,Self_Employed,Tier_2,4620.22,0.0,1119.48,2629.23,1427.66,650.34,538.89,1322.17,960.22,1324.13,318.15,7.78,1797.91,8190.61,11120.720000000001,3789.77
148879.81,18,0,Student,Tier_1,44663.94,0.0,5791.92,18562.36,10502.98,5682.56,5219.2,11625.05,5280.06,0.0,2951.13,22.62,33681.98,38600.61,79521.2,30758.000000000004
23456.33,58,3,Professional,Tier_1,7036.9,1920.01,1087.43,3395.03,1353.46,614.92,1049.76,1478.38,759.95,1436.39,624.99,8.08,1894.41,2699.1,14309.210000000001,4528.0
40019.96,55,2,Student,Tier_2,8003.99,0.0,1840.11,5496.57,3129.66,1464.33,1165.34,1626.27,1716.13,2956.26,924.96,13.29,5316.82,11696.35,21426.590000000004,6897.030000000001
46258.92,53,2,Retired,Tier_3,6938.84,0.0,933.55,5026.56,2842.41,1428.42,1740.76,3209.94,1453.79,3032.14,1038.2,13.23,6118.79,18614.33,18773.5,8871.11
13473.08,55,1,Professional,Tier_2,2694.62,0.0,300.75,1577.82,843.24,485.37,603.93,903.33,638.15,1232.43,294.52,5.19,699.36,3898.92,6648.86,2925.2999999999997
15136.68,30,1,Student,Tier_2,3027.34,2017.93,553.51,1834.76,823.82,715.25,424.05,800.65,609.63,821.31,374.86,9.95,1506.84,3133.56,7060.74,2924.44
11431.58,39,4,Retired,Tier_1,3429.47,0.0,522.05,1708.5,731.04,407.77,260.11,711.75,472.52,961.07,179.0,5.8,663.42,2048.3,7352.13,2031.15
14767.38,46,0,Professional,Tier_1,4430.21,0.0,465.29,2051.92,1046.94,413.55,394.92,823.66,605.58,0.0,231.09,8.68,1281.91,4304.21,7994.36,2468.8
3068.45,26,1,Retired,Tier_1,920.54,0.0,143.19,382.03,184.57,129.35,140.36,244.82,140.93,257.92,56.68,7.41,227.33,468.05,1888.25,712.14
46379.77,44,4,Self_Employed,Tier_2,9275.95,0.0,1417.63,5211.91,2586.72,2227.63,1384.5,2273.11,1455.7,2416.91,695.93,14.9,6911.65,17433.79,20909.120000000003,8036.87
155174.84,63,4,Retired,Tier_3,23276.23,0.0,5043.88,16728.99,11331.97,4429.09,3928.56,7809.54,7490.0,11979.31,4560.44,16.62,25791.32,58596.84,68360.38,28217.63
33765.99,61,4,Student,Tier_2,6753.2,0.0,1003.17,3665.58,2291.01,1265.76,1186.19,2096.87,1126.46,2429.3,686.31,5.5,1855.97,11262.14,16142.259999999998,6361.59
9661.82,21,3,Retired,Tier_2,1932.36,0.0,321.29,1127.09,624.86,402.43,372.38,684.81,301.63,857.69,169.18,9.21,890.16,2868.09,4863.289999999999,1930.4300000000003
17938.98,57,1,Retired,Tier_3,2690.85,1192.45,605.68,2267.15,1104.61,726.25,607.59,1107.67,688.29,1659.96,301.04,8.11,1454.61,4987.45,8328.25,3430.84
20782.18,34,2,Professional,Tier_2,4156.44,1322.06,715.36,2255.44,1216.96,488.56,617.6,1474.34,902.26,1770.64,540.73,9.42,1957.53,5321.79,10114.84,4023.4900000000002
13291.56,54,4,Retired,Tier_2,2658.31,2295.03,379.76,1817.65,710.74,663.91,462.09,783.21,481.4,1158.96,371.11,6.49,862.41,1509.4,6725.420000000001,2761.7200000000003
59700.68,20,2,Retired,Tier_1,17910.21,10255.98,1883.77,8762.64,3461.4,1269.17,2811.99,3511.04,1873.39,4506.91,1593.09,10.45,1861.1,1861.1,36524.93,11058.68
57363.34,21,3,Self_Employed,Tier_2,11472.67,0.0,2187.01,7248.85,3340.19,2539.88,2261.16,3275.89,2186.98,5230.11,763.32,14.58,8363.69,16857.27,29478.83,11027.23
11903.54,57,0,Self_Employed,Tier_2,2380.71,0.0,241.17,1407.81,715.04,244.13,392.13,711.18,411.69,0.0,267.75,8.0,952.34,5131.94,4744.73,2026.88
53584.63,33,3,Professional,Tier_3,8037.69,0.0,1951.64,7231.14,3116.89,1530.17,2381.37,2323.33,2289.48,3007.8,964.41,14.25,7634.01,20750.71,23345.16,9488.759999999998
101763.09,28,3,Professional,Tier_2,20352.62,0.0,2091.14,13689.96,5158.96,3427.65,2041.3,8140.39,3259.99,6422.09,2590.29,24.81,25249.48,34588.71,47714.76999999999,19459.62
137447.76,44,1,Student,Tier_1,41234.33,10632.64,5253.11,19353.78,8085.43,4574.11,3559.01,10838.03,5622.5,7813.33,1431.39,17.65,19050.11,19050.11,81739.98000000001,26025.04
296891.57,43,4,Professional,Tier_1,89067.47,40031.23,9309.1,43540.56,14927.47,7543.09,10726.3,21333.55,10971.4,29385.9,8258.63,15.06,11796.86,11796.86,186230.5,58832.97
14579.31,48,3,Retired,Tier_2,2915.86,0.0,494.25,1707.19,1051.1,508.9,578.37,890.25,537.1,1100.07,342.68,5.11,745.03,4453.53,7268.469999999999,2857.2999999999997
287313.43,51,4,Self_Employed,Tier_3,43097.02,0.0,12731.11,30599.76,16003.99,12936.68,9992.0,16926.13,12045.7,19141.68,3949.83,17.9,51429.47,109889.53,121573.56,55850.34
22597.34,25,2,Professional,Tier_2,4519.47,0.0,907.68,3282.97,1211.09,1083.85,892.99,1698.69,699.92,1165.3,503.95,6.4,1446.83,6631.43,11086.51,4879.4
18675.73,56,0,Student,Tier_1,5602.72,1043.0,894.71,2038.88,1288.21,840.36,716.08,1210.6,673.38,0.0,553.49,7.63,1424.93,3814.31,9824.52,3993.91
38972.46,18,0,Retired,Tier_1,11691.74,0.0,1067.27,4587.41,3058.24,1684.57,1439.55,3075.42,1641.05,0.0,1094.52,7.95,3099.51,9632.7,20404.66,8935.11
18831.83,19,2,Student,Tier_3,2824.77,1988.99,601.17,2280.22,1462.44,558.36,458.3,1057.37,831.13,1528.85,345.39,9.01,1696.72,4894.84,8697.45,3250.55
41282.25,44,1,Student,Tier_1,12384.68,0.0,1100.83,5902.88,2745.21,1524.82,1373.29,2653.05,1627.9,2683.0,1127.96,14.37,5931.4,8158.63,24816.6,8307.02
10434.69,62,2,Student,Tier_1,3130.41,752.19,265.19,1348.32,630.34,351.24,346.34,702.21,520.79,897.02,149.8,6.51,679.66,1340.85,6271.279999999999,2070.38
24783.93,60,2,Student,Tier_2,4956.79,0.0,991.69,3219.23,1402.92,533.81,665.73,1807.82,1092.29,1689.67,475.13,6.84,1696.4,7948.85,12260.300000000001,4574.78
83903.15,20,1,Retired,Tier_1,25170.95,8882.39,3332.32,11622.69,5160.69,2606.14,3930.2,4752.98,4147.38,4273.84,992.46,13.85,9031.12,9031.12,49560.490000000005,16429.16
28661.32,51,1,Retired,Tier_1,8598.39,0.0,996.16,4296.61,1471.31,791.57,1329.42,1621.6,1259.01,2234.74,573.69,8.64,2476.42,5488.81,17597.21,5575.29
33598.25,33,3,Student,Tier_1,10079.48,0.0,819.64,4979.94,2270.55,871.22,976.52,1980.99,1529.68,1807.33,517.2,5.75,1930.92,7765.71,19956.939999999995,5875.610000000001
43877.61,18,4,Retired,Tier_3,6581.64,0.0,1624.19,4674.37,3388.05,2046.34,1164.18,3443.83,1981.67,2379.69,466.9,13.9,6098.55,16126.73,18647.940000000002,9102.92
76533.36,24,0,Professional,Tier_1,22960.01,10484.61,2699.75,11420.88,5353.93,2268.76,2430.77,5845.32,3158.8,0.0,1586.62,10.49,8028.33,8323.91,42434.57,15290.27
7980.63,52,1,Retired,Tier_3,1197.09,1362.31,295.77,1087.11,547.31,293.92,167.89,620.1,371.64,451.58,238.69,6.36,507.26,1347.23,3578.8599999999997,1692.2399999999998
47885.69,39,1,Retired,Tier_2,9577.14,0.0,1602.41,6311.95,2803.47,1100.23,2246.56,2554.38,1936.77,3810.01,1066.49,13.34,6386.53,14876.27,24104.979999999996,8904.43
24208.07,49,3,Student,Tier_3,3631.21,0.0,543.62,2900.74,1532.5,1054.99,623.13,1640.93,771.24,2230.68,625.87,7.11,1720.79,8653.16,10838.75,4716.16
34278.14,43,3,Retired,Tier_3,5141.72,4352.97,1108.14,5128.29,2694.55,728.35,915.92,2519.13,1157.49,2800.43,545.69,6.87,2355.31,7185.46,16873.13,5866.58
70046.37,23,4,Professional,Tier_2,14009.27,0.0,2063.63,8109.69,5060.09,2095.55,2344.57,3425.26,2379.93,6916.45,1236.18,13.99,9802.44,22405.75,36159.13,11481.49
11540.33,63,1,Retired,Tier_2,2308.07,0.0,324.14,1701.22,598.8,339.66,430.75,578.31,526.63,1068.27,145.8,6.07,700.43,3518.68,6000.5,2021.15
13344.2,28,1,Professional,Tier_1,4003.26,0.0,532.17,1571.91,742.42,308.61,442.65,749.61,496.14,1245.9,184.17,7.07,943.09,3067.37,8095.66,2181.18
6377.99,48,3,Retired,Tier_2,1275.6,1210.06,255.88,683.09,402.4,155.38,223.74,480.83,206.3,354.11,182.37,7.48,477.18,948.24,2971.0800000000004,1248.6200000000001
19334.1,38,2,Self_Employed,Tier_2,3866.82,1259.9,951.42,2541.93,1453.77,591.14,893.66,898.17,608.2,1712.73,235.74,7.4,1430.44,4320.62,10526.67,3226.91
86968.26,39,4,Retired,Tier_3,13045.24,0.0,3395.21,12518.7,6722.25,4284.07,3868.87,6922.9,3571.07,4703.37,2108.21,11.85,10301.57,25828.37,40384.770000000004,20755.12
27241.12,18,1,Professional,Tier_2,5448.22,3563.93,788.08,4014.91,1630.98,1032.95,553.87,1101.9,1294.88,2031.95,717.0,6.81,1855.08,5062.44,13914.140000000001,4700.6
10268.67,38,0,Professional,Tier_1,3080.6,0.0,369.8,1447.47,567.5,365.23,354.17,505.53,486.53,0.0,133.93,7.95,816.71,2957.9,5465.37,1845.39
20341.32,62,0,Professional,Tier_2,4068.26,3784.88,794.08,2438.1,1092.77,564.73,856.51,1049.66,723.37,0.0,488.09,5.36,1089.42,4480.87,8393.210000000001,3682.3599999999997
9124.0,37,3,Student,Tier_3,1368.6,776.93,294.82,1266.02,478.62,366.96,373.37,694.8,366.87,858.16,126.35,7.17,654.0,2152.5,4266.22,1928.35
12195.27,26,0,Professional,Tier_1,3658.58,2019.96,477.33,1232.94,668.4,599.53,374.65,621.86,593.07,0.0,322.77,8.89,1084.24,1626.17,6037.25,2511.88
40945.93,44,3,Retired,Tier_2,8189.19,0.0,1824.52,4470.71,2170.25,1141.73,1658.61,3128.41,1323.46,2512.48,1012.23,14.96,6124.7,13514.35,19167.149999999998,8264.439999999999
11729.4,46,2,Self_Employed,Tier_2,2345.88,1035.41,456.56,1509.23,761.53,312.43,457.47,577.64,497.54,631.39,329.25,7.95,932.18,2815.05,5704.59,2174.33
73061.74,60,3,Professional,Tier_1,21918.52,0.0,1834.75,8343.46,5315.52,3570.49,2031.81,5581.22,2718.76,6305.05,1286.66,13.99,10224.19,14155.49,43717.3,15188.939999999999
28340.76,50,1,Student,Tier_2,5668.15,5573.31,842.04,3788.38,1671.51,1303.03,745.34,1177.51,898.63,2294.98,321.19,7.95,2253.95,4056.68,14265.060000000001,4445.7
32126.24,62,0,Retired,Tier_3,4818.94,0.0,1570.88,4318.04,2101.77,1045.02,711.96,1874.09,1159.76,0.0,365.71,5.88,1889.65,14160.07,12809.630000000001,5156.54
24010.69,18,1,Professional,Tier_3,3601.6,3926.75,740.83,3140.55,1833.73,867.12,794.25,1650.38,946.13,2340.76,642.6,8.27,1986.41,3525.98,11657.470000000001,4900.48
55671.91,20,0,Student,Tier_2,11134.38,8239.09,2499.97,7532.98,4319.58,2511.43,1978.29,4331.16,2610.56,0.0,590.08,13.63,7589.03,9924.39,25486.91,12021.52
56133.08,49,0,Student,Tier_2,11226.62,0.0,1358.93,6486.22,3398.41,1842.82,1188.83,2566.31,2133.52,0.0,616.34,14.4,8082.45,25315.09,22470.18,8347.82
39222.12,37,3,Student,Tier_2,7844.42,7097.69,1943.57,4348.89,2823.26,1718.45,1257.28,2610.06,1649.69,3719.71,823.14,9.31,3385.96,3385.96,20679.85,8058.62
47135.61,34,4,Professional,Tier_1,14140.68,6511.91,1241.66,4738.54,2458.05,1316.8,1071.77,2403.32,2032.91,3072.29,695.96,13.7,6456.91,7451.71,25651.22,7520.76
25318.25,54,0,Professional,Tier_2,5063.65,2375.8,1236.57,3364.11,1701.21,734.47,563.48,1897.32,1115.22,0.0,277.8,7.3,1847.88,6988.61,11365.539999999999,4588.290000000001
46291.57,55,0,Professional,Tier_3,6943.73,0.0,994.84,5984.16,3136.23,1650.13,1324.59,3445.18,1728.51,0.0,1281.06,13.4,6204.96,19803.13,17058.96,9429.47
22894.46,27,4,Self_Employed,Tier_1,6868.34,0.0,853.96,2670.04,1519.57,604.97,815.11,1032.92,1045.2,2101.02,644.31,5.79,1324.5,4739.02,14012.93,4142.509999999999
30053.61,60,1,Self_Employed,Tier_3,4508.04,0.0,762.16,3526.98,1651.47,1354.42,1151.81,1522.54,1007.59,2231.12,361.6,9.54,2868.47,11975.87,12679.77,5397.959999999999
24082.43,62,0,Retired,Tier_3,3612.36,2353.0,947.96,2662.92,1685.48,547.86,889.32,1190.97,1126.63,0.0,523.36,6.92,1666.44,8542.56,8908.720000000001,4278.14
20809.77,46,3,Retired,Tier_1,6242.93,2878.37,977.59,2438.99,1184.93,557.67,1017.73,1434.64,773.18,1788.5,523.96,5.07,991.29,991.29,12632.94,4307.18
17286.19,59,4,Student,Tier_3,2592.93,2233.54,500.37,1990.24,1339.95,720.74,463.04,726.27,761.97,894.96,474.74,8.52,1472.76,4587.44,7318.45,3146.76
43612.75,63,4,Self_Employed,Tier_2,8722.55,8120.75,1398.83,6480.8,2296.61,1550.55,1455.18,2640.13,2098.74,3336.68,963.15,14.81,4548.77,4548.77,22235.47,8707.75
85599.73,49,0,Professional,Tier_2,17119.95,0.0,1831.54,10707.55,6015.79,1784.6,2998.75,6541.21,3171.35,0.0,924.19,12.99,11123.66,34504.8,35674.83,15420.1
76560.32,30,1,Retired,Tier_2,15312.06,0.0,2853.45,9883.51,4722.74,2571.1,2007.15,3577.12,3456.15,5122.68,2151.4,14.86,11375.3,24902.96,37894.439999999995,13762.92
